conv_id,context,prompt,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry,empathy
hit:12075_conv:24150,excited,I will be travelling to South America next month. It will be an opportunity to know such great and different places.,I will be travelling to South America next month!,That is so nice you must be really looking forward to that. Will you be traveling alone?,1,0.0021669643,0.46707374,0.5307593,0.0013378692,0.008024361,0.9906378,0,0,2,0.2986666666666667,-0.3813333333333333,0.04999999999999999,0.3776,-0.1388,0.055600000000000004,9,17,0.00040255524800159037,0.11310013383626938,0.0003213716554455459,0.00020567707542795688,0.00023374691954813898,0.000208229772397317,0.8847681283950806,0.00048476640949957073,0.0002754077722784132,1,3
hit:549_conv:1098,caring,My nephew dropped his ice cream on the ground and started crying. His older brother gave him his ice cream.,Yes but then my older nephew realized he had no ice cream so he picked up the one out of the dirt and ate it.,OMG LOL. Well maybe that wasn't so nice! Ewwww.,2,0.3434394,0.5584992,0.09806137,0.91331226,0.07568674,0.0110009955,0,0,0,0.08033333333333333,-0.2763333333333333,-0.291,0.86,-0.116,0.3,25,9,0.0014961881097406149,0.25140294432640076,0.0002535178209654987,0.00011881460522999987,0.002836607163771987,0.7412742376327515,0.0011868341825902462,0.001053082407452166,0.0003777353558689356,0,3
hit:6429_conv:12858,hopeful,Some time ago_comma_ I interviewed for a new job. It would've been a huge pay increase and something interesting to do so I really wanted the job. The interview went well and I waited for the employer to call me back.,The interviewer made all the comments you'd expect from a good interview and seemed to respond well to my answers.,Those are good signs! Sounds like you hit it out of the park!,2,0.012063468,0.17944317,0.8084934,0.0011700429,0.011308547,0.98752135,1,0,0,0.23114285714285712,-0.021142857142857147,0.13714285714285715,0.36433333333333334,0.033,-0.04399999999999999,20,13,0.0004852824204135686,0.9968727231025696,0.0002552908845245838,5.922806667513214e-05,6.571517587872222e-05,9.245309774996713e-05,5.588163185166195e-05,0.0019181908573955297,0.0001952072198037058,1,3
hit:7754_conv:15508,anxious,My little grandson was admitted to the hospital a few days ago. He is still having testing and it's so hard to wait around to get the test results back to find out what is wrong.,They still have more tests to do. Hopefully they will know something by tomorrow but it's so nerve wracking.,Doctor's are good at what they do! I hope for a speedy diagnosis and recovery!,2,0.46113023,0.45902577,0.07984399,0.003956822,0.03951119,0.95653206,1,0,0,0.0705714285714286,-0.000285714285714282,0.043428571428571434,0.504,-0.08,0.38599999999999995,19,15,7.265444583026692e-05,0.00020332435087766498,0.009465115144848824,0.9890451431274414,0.0006186857935972512,0.0002414723130641505,0.0001071457372745499,6.87378051225096e-05,0.00017766024393495172,1,3
hit:6409_conv:12818,lonely,I wish I had my mother back!,No idea_comma_ she never told any of us and just dissapeared.,Did you Dad stick around?,2,0.37187463,0.59759986,0.030525455,0.06633917,0.8969011,0.036759842,0,0,2,0.5,0.076,0.408,0.253,-0.224,0.16799999999999998,11,5,4.8659687308827415e-05,3.9946440665517e-05,1.5995492503861897e-05,4.9230598961003125e-05,0.00025181256933137774,0.0007187000592239201,0.9985873699188232,0.00010941437358269468,0.00017892289906740189,0,1
hit:11377_conv:22755,guilty,I sold my truck and forgot to give him some advice on how it works. I feel like he is going to run into troubles.,I feel bad after selling my truck.,Why do you feel bad about it?,1,0.93355036,0.060388297,0.0060613775,0.5799809,0.4041449,0.015874185,0,0,2,-0.028000000000000008,0.06333333333333331,0.01,0.06466666666666665,0.18333333333333335,0.003333333333333336,7,7,6.40469734207727e-05,3.5398512409301475e-05,3.994860890088603e-05,2.0190305804135278e-05,0.00012008888006675988,0.00032399114570580423,0.9990854263305664,0.0001420952467015013,0.00016882613999769092,1,3
hit:7991_conv:15983,annoyed,i am bothered by my neighbors loud power tools next door,during the morning and day on the weekends!,Is there any kind of noise ordinance in your area? I know in ours unless they are still running them at 11pm_comma_ there is nothing the police will/can do about it unfortunately - but I can imagine how annoying it is.,2,0.010415439,0.65672404,0.33286047,0.8933142,0.09828277,0.00840297,0,0,2,0.5006666666666667,-0.24733333333333332,-0.09866666666666668,0.06236363636363637,0.10127272727272726,0.07127272727272728,8,41,0.0008424424449913204,0.00019058801990468055,9.164592484012246e-05,0.0002628166403155774,0.0008143761078827083,0.00010098488564835861,0.9742178320884705,0.00012938107829540968,0.02334989793598652,0,3
hit:7522_conv:15445,disappointed,I was counting on my brother to pick me up from school_comma_ he never showed.,I was counting on my brother to be my ride to school_comma_ and he never showed up,Did you ever make it?,1,0.61310524,0.35179496,0.03509976,0.21331848,0.74909395,0.0375875,0,0,2,0.532,-0.2555,0.10250000000000001,0.368,-0.16,-0.04,17,5,5.859701195731759e-05,5.30345605511684e-05,4.056477700942196e-05,1.4945621842343826e-05,0.00015700513904448599,0.00043196635670028627,0.998624324798584,0.00017934825154952705,0.0004402513732202351,1,3
hit:3562_conv:7125,content,Such a quiet and relaxing Sunday. So calm and so peaceful.,nothing but just relaxation,thats cool,2,0.03138745,0.4881057,0.4805068,0.0023725126,0.05044666,0.94718087,0,0,0,0.746,-0.678,-0.238,0.77,0.08,0.562,4,2,0.0003175575111526996,0.997901201248169,0.00017476202629040927,0.0002712514251470566,0.00011134960368508473,4.3104435462737456e-05,5.718769534723833e-05,0.0010545521508902311,6.912614480825141e-05,0,1
hit:6995_conv:13990,nostalgic,I found my old baby blanket the other day when I was cleaning out my closet. It brought back a lot of old memories_comma_ some not that great.,Well_comma_ I promised to whichever daughter has a baby first. But it brought back a lot of old memories and a few tears.,that would be so nice to have!,2,0.37069988,0.5055492,0.12375092,0.0025048298,0.020169208,0.977326,0,0,0,0.2957142857142857,-0.18685714285714283,-0.056,0.4533333333333333,-0.17133333333333334,0.11333333333333333,23,7,0.00037527288077399135,0.9968363046646118,0.0004699143464677036,0.00020171029609628022,9.22322942642495e-05,4.186617661616765e-05,6.897432467667386e-05,0.0018491573864594102,6.449169450206682e-05,1,1
hit:2383_conv:4767,apprehensive,I haven't heard back from my mom yet. Wonder if she's ok.,She's at Best Buy trying to get her computer fixed. I hope they don't take advantage of her.,You should go with her next time so that doesn't happen.,2,0.45704436,0.4418313,0.101124406,0.25637552,0.6636289,0.07999557,0,0,0,0.6197142857142858,-0.060571428571428595,0.24942857142857142,0.19399999999999998,-0.06733333333333334,0.06933333333333333,18,11,0.00013288031914271414,0.00021755935449618846,2.6583666112856008e-05,0.0010380845051258802,0.0011766572715714574,0.9932583570480347,0.0035286759957671165,0.0001179948594653979,0.000503248127643019,1,3
hit:7912_conv:15825,surprised,I didn't realize until now that the kids in school start having different classes for different subjects in 5th grade.,That's true. I was a little startled b/c I don't remember changing classes for things until 7th grade. Just a reminder that kids grow up so much faster now.,Yeah schools definitely start things younger now. Kindergarten used to be voluntary back in the day!,2,0.20744249,0.45820585,0.33435166,0.035201676,0.47586128,0.4889371,0,1,0,0.27090909090909093,-0.12018181818181818,-0.008181818181818169,0.26288888888888895,-0.2966666666666667,-0.11133333333333334,29,16,0.9976919889450073,0.0011083984281867743,0.0005225791828706861,0.00010650681360857561,2.700361619645264e-05,0.00010372710676165298,9.267567656934261e-05,0.00013109685096424073,0.00021611990814562887,1,3
hit:9823_conv:19646,prepared,I cannot wait for the new super smash bros_comma_ it is going to be so good!,it is a fighting game with lots of nintendo characters,That sounds really fun_comma_ I am sure it will be good,2,0.004471375,0.44989005,0.54563856,0.0015546121,0.008035323,0.9904101,1,0,0,0.21080000000000002,0.13280000000000003,0.11839999999999998,0.6172,0.004800000000000004,0.2508,10,11,0.0006788108148612082,0.9879372715950012,0.0004054942401126027,0.010005898773670197,7.170628668973222e-05,0.00024571738322265446,0.00017384950479026884,0.00016351192607544363,0.0003177712787874043,1,2
hit:8281_conv:16562,excited,I was much surprised to receive a hike in my salary.,I received a hike in my salary.,Fantastic_comma_ was it a lot ?,1,0.007042247,0.43877977,0.554178,0.07650892,0.81332254,0.11016853,0,0,2,0.36466666666666664,-0.09466666666666666,0.16733333333333333,0.5,-0.08899999999999997,0.201,7,6,8.710853580851108e-05,3.2758449378889054e-05,3.570030821720138e-05,6.555154686793685e-05,0.0008236285648308694,0.006250038277357817,0.9913964867591858,0.00029942175024189055,0.0010093392338603735,1,1
hit:8683_conv:17367,nostalgic,The other day I went to a new toy shop that opened up in town that had slap bracelets and scented gel pens.,I got some scented gel pens and a few of those pens where you can change to different ink colors. Also_comma_ a few books for my nephew!,That's so cool! Sounds like a store you would find in Daiagon Alley!,2,0.0032299603,0.41016915,0.58660084,0.0013645623,0.012315455,0.98631996,0,0,0,0.3296,-0.3386,-0.2112,0.32257142857142856,0.006000000000000005,-0.030285714285714267,27,13,0.000296756683383137,0.9982112646102905,0.00018081646703649312,0.00033831599284894764,8.170403452822939e-05,4.706329127657227e-05,7.716381514910609e-05,0.0007038677576929331,6.29840069450438e-05,0,2
hit:1673_conv:3347,disgusted,I was bathing my dog in the backyard this weekend_comma_ and she got loose. She then went and rolled in the dirt getting extra filthy.,It WAS. Since she was wet_comma_ the dirt got stuck inside her fur. She was even harder to clean the second time around.,Did anyone help you?,2,0.7514767,0.21917208,0.029351229,0.1128556,0.8550205,0.032123946,0,0,2,-0.05850000000000001,-0.24375,-0.287,0.346,-0.058,-0.08,23,4,3.8078655052231625e-05,4.3888663640245795e-05,1.8846527382265776e-05,6.420962017728016e-05,0.00025206946884281933,0.0012242087395861745,0.9981400966644287,0.00010795204434543848,0.00011073761561419815,0,3
hit:2515_conv:5030,proud,I am proud of my partner that is doing treatment and doing it on his own for once.,Yes_comma_ it's about time. It's hard to deal with people if they won't help themselves.,Did you tell him you are proud?,2,0.7478002,0.22999811,0.022201655,0.04325976,0.6867278,0.27001247,0,0,2,0.1608,-0.013600000000000001,0.0912,0.457,0.05000000000000002,0.33,15,7,7.003672362770885e-05,6.448467320296913e-05,3.237861528759822e-05,1.3945656064606737e-05,0.0001665013696765527,0.00024220725754275918,0.9989526271820068,0.0001866611128207296,0.0002710785192903131,1,3
hit:6579_conv:13159,furious,My dog chewed my favorite pair of shoes last week I was so irate with her.,My dog chewed my favorite pair of shoes up last week.,Oh no! Did you scold him?,1,0.91345906,0.08051902,0.0060218624,0.76969,0.22010836,0.010201642,0,0,2,0.2672,-0.2548,-0.18359999999999999,-0.612,0.51,0.252,11,6,0.00011334360897308215,5.9453959693200886e-05,4.434545917320065e-05,1.4700808605994098e-05,0.00021419180848170072,0.0008045785943977535,0.9969141483306885,0.0004033636359963566,0.001431933487765491,0,2
hit:11285_conv:22570,anxious,I went to the dentist yesterday to have a cavity filled. I was extremely nervous about going after being told that it was close to my nerve.,I had a dentist appointment yesterday. I hate going to the dentist!,I understand that completely! Did you have to get any work done?,1,0.9782548,0.018669348,0.0030758583,0.08511443,0.6955289,0.21935666,1,0,2,-0.12919999999999998,0.1688,0.005599999999999994,0.4745,-0.033,0.375,12,12,0.010737867094576359,0.00033186792279593647,0.00019109521235805005,6.831752398284152e-05,0.00017457525245845318,0.00017634914547670633,0.986954391002655,0.0001725137553876266,0.0011929695028811693,0,3
hit:4814_conv:9628,proud,I was so happy for my son when he won the tennis state championship. He worked so hard,He was working hard for years.,Then its all paid off and you should both be very proud. Perhaps he'll turn pro_comma_ do you think?,2,0.02636948,0.42409837,0.5495321,0.008421851,0.1683937,0.8231845,1,0,2,0.055999999999999994,0.05133333333333332,0.07133333333333333,0.42400000000000004,-0.1132,0.28759999999999997,6,19,0.0006723771221004426,0.00024698927882127464,0.00016621498798485845,3.215330434613861e-05,0.0007974006584845483,0.977148175239563,0.01973411627113819,0.0007279239362105727,0.00047475044266320765,0,3
hit:14233_conv:24466,trusting,I asked my friend if I could use their car. I was trying to travel out of town for a couple of days and my car was at the dealership getting repaired. I knew my friend for at least 5 years and they were not hesitant to lend me their car. Right away_comma_ they gave me the keys to the car.,My friend recently lended me their car so I can go out of town,That was nice of them. Did you have any problems with their car?,1,0.0045912256,0.5010153,0.4943935,0.0077706845,0.11804843,0.87418085,1,0,2,0.37150000000000005,-0.1535,0.072,0.17866666666666667,0.084,0.04333333333333333,14,13,5.5444535973947495e-05,0.0003779791877605021,2.4490855139447376e-05,3.48378780472558e-05,0.00025228678714483976,0.00013397970178630203,0.9988443851470947,3.055013803532347e-05,0.00024597675655968487,0,2
hit:5916_conv:11832,terrified,i was scared walking home the other night,someone walked behind me the entire way,Wow! I would have been spooked about that too. What did you do?,2,0.1585327,0.7840299,0.05743746,0.16969709,0.59742796,0.23287492,0,0,1,0.169,-0.263,0.11800000000000001,-0.014,-0.176,-0.146,7,13,4.377239747554995e-05,0.000306092289974913,1.7844287867774256e-05,1.8506349078961648e-05,8.284713112516329e-05,0.00012633544974960387,0.9990604519844055,7.38082017051056e-05,0.00027034763479605317,1,1
hit:9169_conv:18338,excited,I cannot wait for the end of the month. My brother and I are going on a trip back home,I cannot wait for the end of the month. My brother and I are going on a trip back home,That's great. Where are y'all from?,1,0.002390522,0.011785574,0.98582387,0.0012422985,0.016332418,0.9824253,1,0,2,0.1714285714285714,-0.3148571428571429,-0.1605714285714286,0.916,0.33,0.62,20,6,4.409872417454608e-05,0.00022696280211675912,2.0234103430993855e-05,2.457424307067413e-05,7.27165606804192e-05,0.00044217464164830744,0.999035120010376,5.41438530490268e-05,7.996426575118676e-05,0,1
hit:3063_conv:6126,grateful,i appreciated all the help i got from my friends last week,i appreciated all the help i got from my friends last week,Friends can be so awesome!,1,0.0014964385,0.016947003,0.98155653,0.001459041,0.013475355,0.98506564,1,0,0,0.4995,-0.2255,0.0815,0.7040000000000001,0.03333333333333336,0.3453333333333333,12,5,0.00022922716743778437,0.9981918931007385,0.00017924015992321074,0.0004253587103448808,0.00010618555097607896,4.992689355276525e-05,6.896189006511122e-05,0.0006892320234328508,5.988102566334419e-05,1,1
hit:5016_conv:10033,disgusted,When I was walking around my neighborhood I felt something drop on my head. I reached up and realized a bird had did its business on me. I was revolted!,I was going for a walk in the neighborhood and I felt something drop on my head.,that is intense! what was it?,1,0.41710415,0.5527061,0.03018973,0.046092067,0.34873986,0.60516804,0,0,1,0.072,-0.16360000000000002,-0.10479999999999998,0.184,0.548,0.358,17,6,9.18104124139063e-05,0.00010404474596725777,2.4866343665053137e-05,1.6439726095995866e-05,0.0007078444468788803,0.0011814819881692529,0.9965214729309082,0.00039188002119772136,0.0009602055069990456,0,3
hit:8782_conv:17565,prepared,3,My mom really helps me with so much_comma_ I can leave my animals in her care if anything happens to me. That is a relief!,She sounds like a great mother! What kind of animals do you have?,1,0.0055416315,0.030430594,0.96402776,0.0058503947,0.0809054,0.9132442,1,0,2,0.3517142857142857,-0.24571428571428572,-0.04514285714285713,0.604,-0.06699999999999999,0.17,25,13,5.964125375612639e-05,0.0005031840410083532,3.058843140024692e-05,4.665905362344347e-05,0.00018949867808260024,0.00019122603407595307,0.9988793730735779,2.6221850930596702e-05,7.350755186052993e-05,1,3
hit:5931_conv:11863,excited,I am super excited to try a few new supplements I have learned about.,Chlorella_comma_ Bitter Apricot and Wheatgrass. All should help me detox_comma_ get my gut in line and give me some much needed vitamins I can absorb.,That sounds pretty healthy. Have you always been this health conscious,2,0.0038545474,0.15786827,0.8382772,0.0035275235,0.104217894,0.8922546,0,0,2,0.21327272727272728,-0.18272727272727274,-0.0189090909090909,0.7012,-0.11279999999999998,0.2132,25,11,0.0003901017480529845,0.9976890087127686,0.00021084886975586414,0.00021174357971176505,7.3323113610968e-05,5.103380317450501e-05,6.1022052250336856e-05,0.0012424126034602523,7.052215369185433e-05,1,1
hit:9249_conv:18499,annoyed,My dog pooped on the floor. I had let her out several times and she still decided to use the house as her bathroom.,I told her she was a bad dog and had to clean it up.,Serves her right! These animals can't go around thinking they can poop on our things!,2,0.87966704,0.11263375,0.0076991045,0.8444393,0.13438992,0.021170711,0,0,0,0.104,-0.1366666666666667,-0.14666666666666667,0.07571428571428572,-0.25057142857142856,-0.10057142857142856,14,15,0.053518690168857574,0.02931726910173893,0.0007424094947054982,0.14628560841083527,0.00033718429040163755,0.0009405305027030408,0.006615670397877693,0.00031106240930967033,0.7619315385818481,1,1
hit:11340_conv:22680,afraid,A few weeks ago a tire on my car blew while i was driving it on the highway.,Thankfully no_comma_ I was able to control it until I got it off the road to the side.,That has happened to me before too. The car started swaying side to side from the rear tires but I just took my foot off the gas and let the car do what it wanted until I was able to stop. So scary! I know how you feel.,2,0.03522462,0.47091743,0.49385795,0.6073194,0.337577,0.05510358,1,2,0,0.30500000000000005,-0.22799999999999998,0.20850000000000002,0.04785714285714287,-0.06328571428571428,-0.04814285714285712,18,48,0.002987996442243457,0.010017653927206993,5.198138751438819e-05,0.0005345847457647324,0.0002155368129024282,6.405501335393637e-05,0.00017864334222394973,0.00010862529597943649,0.9858410358428955,1,1
hit:5616_conv:11233,prepared,I am planning a surprise party for my brother. I bought everything I need already like balloons_comma_ food_comma_ and gifts to throw the best party imaginable!,Yeah_comma_ I have all the balloons_comma_ food and gifts stashed in my basement!,Sounds like you're ready to go!,2,0.02406213,0.48884207,0.48709577,0.004342255,0.17370118,0.8219565,1,0,0,0.4568,-0.2012,-0.1256,0.382,-0.0975,-0.032,13,6,0.00028391124214977026,0.9977377653121948,0.0001736431586323306,0.00017216325795743614,8.37780607980676e-05,7.592522888444364e-05,7.01350363669917e-05,0.0013499081833288074,5.282632264425047e-05,1,3
hit:5777_conv:11554,jealous,I am jealous as my boss earns lots more money than me. He seems to be less qualified and do less work.,I might. My company doesn't really do them though.,I see_comma_ time to switch companies!,2,0.29925406,0.631383,0.06936297,0.13374,0.6698558,0.19640425,0,0,0,0.812,-0.15,0.596,0.3225,-0.24000000000000002,0.11399999999999999,9,6,0.003560810349881649,0.0016618325607851148,0.00024457924882881343,0.37301918864250183,0.006467609666287899,0.4901779890060425,0.04290196672081947,0.0007989406585693359,0.0811670646071434,1,2
hit:7505_conv:15010,sentimental,My daughter is turning 2 next week. Times goes by too fast.,Oh no! I am so not ready for that!,Just cherish her being little all you can. I wish mine were still little like her.,2,0.93520963,0.055427674,0.009362715,0.03958262,0.29845655,0.6619609,0,2,0,0.54,-0.224,0.296,0.2813333333333333,-0.2783333333333334,-0.08366666666666665,9,16,8.16186802694574e-05,0.00033066191826947033,1.8168619135394692e-05,1.4863821888866369e-05,2.141205004591029e-05,6.067942376830615e-05,9.783841233002022e-05,0.00015004143642727286,0.9992246627807617,1,3
hit:12483_conv:24167,hopeful,I think my daughter is going to always love school. She practically runs there every day and its all she talks about,Its all she talks about and she runs there in the mornings. I have to keep up,How old is she? Is she studying something she can use later in life?,2,0.25447905,0.6095617,0.13595927,0.03614555,0.93655765,0.027296819,0,0,2,0.4136,-0.17880000000000001,0.0884,0.3453333333333333,-0.11133333333333335,0.12466666666666666,17,14,4.348412767285481e-05,5.4010040912544355e-05,2.8609769287868403e-05,2.3884234906290658e-05,0.00010284073505317792,0.00016743125161156058,0.9993784427642822,0.00011990870552835986,8.129864727379754e-05,1,1
hit:11531_conv:23063,joyful,I took my son to the fair. you should have seen his face light up,yeah his eyes just light up,Ah. You must do it more often. Children are so precious.,2,0.004619129,0.12473016,0.8706507,0.011030721,0.09353155,0.89543766,0,0,0,0.30200000000000005,-0.415,-0.055999999999999994,0.49133333333333323,-0.10533333333333333,0.053333333333333344,6,11,0.0005283333011902869,0.9976474642753601,0.0004079377686139196,7.200739491963759e-05,6.567668606294319e-05,3.85965577152092e-05,7.22236218280159e-05,0.0009928991785272956,0.00017484893032815307,1,3
hit:455_conv:910,joyful,I was joyful when my grandparents shared the gospel with me.,I was joyful because my grandad shared the gospel with me when I was 11.,You mean nostalgic?,1,0.001325019,0.027503297,0.9711717,0.20673777,0.7288342,0.064427964,0,0,2,0.73,0.07299999999999998,0.247,-0.10200000000000001,-0.182,-0.196,15,3,5.5318781960522756e-05,0.0002642720937728882,1.658615656197071e-05,1.779904960130807e-05,0.00011501651169965044,0.0002145660255337134,0.9991102814674377,0.00011752505815820768,8.863046241458505e-05,0,1
hit:8501_conv:17003,surprised,A loud boom went off tonight. Scared me to death. Another gunshot!,Another gunshot likely. Sometimes it's hard to tell- they aren't allowed legally to do fireworks here except on the day of...but they do the bomb one sometimes :/ It's scary as often it IS gunshots...I'm in the ghetto.,Sorry to hear that you're in that situation. Hope you stay safe,2,0.8706395,0.118223146,0.011137347,0.2752046,0.5489195,0.1758759,2,0,0,-0.06813333333333335,0.22893333333333335,0.14053333333333334,0.3753333333333333,-0.308,0.09000000000000001,38,12,0.0003040899755433202,0.0012242947705090046,0.01107547152787447,0.5993752479553223,0.3859456777572632,0.0007279819110408425,0.0007508699782192707,0.0005300635239109397,6.631258293054998e-05,0,3
hit:9732_conv:19464,hopeful,I meeting with my boss tommorrow. I really am praying for a raise!,I think so. I'm praying that they are going to give me a raise!,that would be great. i'm hoping all goes well with you.,2,0.003469879,0.111996874,0.8845332,0.0015986596,0.016970014,0.98143137,1,0,0,0.5335,-0.163,0.149,0.3225,-0.006499999999999992,0.0675,14,11,0.0003666226693894714,0.9962008595466614,0.0002858683583326638,0.0002532426151446998,7.467527029803023e-05,3.5989687603432685e-05,7.18184164725244e-05,0.0025757760740816593,0.00013517186744138598,1,1
hit:11415_conv:22830,apprehensive,When we were deciding to move across the country i was really nervous about the whole idea of it. I almost got cold feet.,Amazingly lol. But here I am.,here you are_comma_ killing it,4,0.020038556,0.15320055,0.8267609,0.22688465,0.4784806,0.29463476,0,0,0,0.836,0.53,0.84,-0.84,0.918,0.392,6,5,0.0014928663149476051,0.0007403178606182337,0.00012632666039280593,0.020500389859080315,0.0006214198656380177,0.7632985711097717,0.20209552347660065,0.000247289368417114,0.01087728887796402,0,3
hit:1059_conv:2119,disappointed,My family has fallen on hard times. We got to the point that we couldn't catch up on our car note. One day the tow company came and hauled it away. I felt really let down and didn't know what I should do.,When we lost our car I felt lost. How do you put your life back together without transportation.,oh how sad_comma_ how did you lose your car?. Public transportation is not every one's cup of tea..,1,0.76763767,0.2081741,0.024188124,0.86230206,0.1230274,0.0146704605,2,0,2,0.18080000000000002,0.029800000000000004,-0.06039999999999997,0.053714285714285714,-0.19685714285714287,-0.268,18,18,8.263813651865348e-05,0.00014071050100028515,1.7051994291250594e-05,2.2616563001065515e-05,0.0005188355571590364,0.0013880444457754493,0.9970544576644897,0.00010624444985296577,0.0006694560870528221,0,3
hit:8866_conv:17733,annoyed,My brother has developed a habit of prank calling me. Occasionally it is funny but most of the time just bothersome.,Yea_comma_ occasionally it is funny but most of the time it is bothersome.,That would be bothersome_comma_ especially if it's taking away from your time.,2,0.5644252,0.3520903,0.083484486,0.8862571,0.10771098,0.0060318923,0,0,0,0.40549999999999997,-0.22499999999999998,-0.044500000000000005,0.09699999999999999,-0.3,0.036000000000000004,13,12,0.0012780344113707542,0.9606828689575195,7.183936395449564e-05,0.0037884176708757877,0.0008533023647032678,0.0003069471276830882,0.00302750407718122,0.00030849105678498745,0.02968265488743782,1,2
hit:7389_conv:14778,grateful,I'm so glad it's going to be fall soon.,How how is it where you are?,it was in the 90's today,2,0.10491911,0.83294016,0.062140737,0.076896176,0.83131653,0.09178736,0,0,0,0.0,0.0,0.0,0.612,-0.388,-0.276,7,6,7.27442602510564e-05,7.175640348577872e-05,1.1194134458492044e-05,3.006372571690008e-05,4.21127951995004e-05,0.00011119501141365618,0.00010712300718296319,2.0906196368741803e-05,0.99953293800354,0,1
hit:4799_conv:9598,furious,I caught my neighbor letting his dog poop on my lawn.,He wasn't to happy about me confronting him. I told him if it happens again it might get physical.,Oh_comma_ so it got pretty serious. I guess he needs to learn to respect boundaries.,2,0.8016315,0.18895519,0.009413293,0.567512,0.39472684,0.0377612,0,0,0,0.66,0.23266666666666666,0.36400000000000005,0.3845714285714286,-0.022285714285714294,0.12200000000000001,19,15,0.0006693205796182156,0.0012740354286506772,2.4692060833331198e-05,4.862495916313492e-05,0.00013904426305089146,0.008478342555463314,0.0009227818809449673,0.00010292686056345701,0.9883402585983276,1,2
hit:750_conv:1501,guilty,Hi_comma_ I feel bad after my reaction to brother joke.,Hi_comma_ I feel bad after my reaction to brother joke. Now_comma_ he is angry against me.,Oh no that's unfortunate_comma_ did you make fun of him or something?,1,0.9225148,0.07271532,0.0047698244,0.8993287,0.0954815,0.0051898467,0,0,2,0.015333333333333329,0.2796666666666667,0.046999999999999986,0.11666666666666665,0.16666666666666666,-0.10533333333333333,16,12,4.982704558642581e-05,4.3231077142991126e-05,1.8613201973494142e-05,4.5681415940634906e-05,0.00019337408593855798,0.0006503635668195784,0.9987126588821411,5.3267205657903105e-05,0.0002329748822376132,1,2
hit:867_conv:1735,embarrassed,When my daughter flipped out in the store. everyone stopped,Tell me it gets better lol,It does. Then she turns 13 and is a brick wall lol.,2,0.015481175,0.14801812,0.8365007,0.3391792,0.554138,0.1066828,0,2,0,0.291,-0.055999999999999994,0.12400000000000001,-0.1425,-0.29900000000000004,-0.1525,6,12,0.02478542923927307,0.8829028010368347,0.07311876118183136,0.0002510049380362034,0.00015688699204474688,0.0002969142224173993,0.001389030716381967,0.013574810698628426,0.0035243488382548094,0,2
hit:951_conv:1902,caring,My friend adopted a really elderly dog. I'm so proud of her.,My friend adopted a really elderly dog. I'm so proud of her.,Oh that's nice! Most people don't adopt older dogs,1,0.0015062185,0.009245838,0.989248,0.036432486,0.16234393,0.8012236,0,0,0,0.6773333333333333,0.07533333333333335,0.2353333333333333,0.46599999999999997,-0.023,0.129,12,9,0.0002961253630928695,0.9983949065208435,0.00019088447152171284,0.00028682054835371673,0.00010294842650182545,3.59315235982649e-05,6.0149814089527354e-05,0.0005591940134763718,7.299920252989978e-05,1,3
hit:6063_conv:12127,annoyed,i was pissed ofby my friend,He simply accused me of stealing from him_comma_weve been friends for like 10 years now,that is awful_comma_ why did he do that,1,0.36260337,0.57969576,0.057700865,0.9758031,0.0218636,0.0023333663,0,0,1,-0.027333333333333282,-0.073,-0.09933333333333333,-0.269,0.33399999999999996,-0.014000000000000005,15,8,0.00025049239047802985,0.00019920055638067424,2.2325908503262326e-05,0.00017577223479747772,8.701465412741527e-05,0.0007299083517864347,0.008714686147868633,4.32220367656555e-05,0.9897775053977966,0,3
hit:10994_conv:21989,nostalgic,I used to watch the original Sailor Moon when I was younger_comma_ and when the reboot started_comma_ I got to share it with my daughters.,See_comma_ that what I'm talking about! They were so into it! I think I even shed a tear when Usagi made her first transformation.,"My girls think I'm the coolest because I watch Sailor Moon and Dragonball Super and a ton of other anime and I'm like_comma_ ""I've been watching stuff like this since before you were born!""",2,0.049559172,0.30459264,0.64584816,0.0020063033,0.029761318,0.96823233,0,2,0,0.22433333333333336,-0.06100000000000002,0.09499999999999999,0.3256363636363636,-0.18763636363636368,-0.004181818181818181,24,34,0.004332419019192457,0.9354215860366821,0.00010411066614324227,0.00028515345184132457,0.00036858831299468875,0.00022323841403704137,0.00013468321412801743,0.00048599886940792203,0.05864427238702774,1,2
hit:6977_conv:13954,sentimental,I wonder what my friend is doing now on the side of the world.,I wonder what my friend is doing now on the side of the world,Yeah_comma_ me too! Is your friend working abroad too?,1,0.06768999,0.8706444,0.061665647,0.02113569,0.7632299,0.21563442,0,0,2,0.453,-0.06699999999999998,0.24150000000000002,0.5486666666666666,0.06266666666666668,0.13999999999999999,14,9,9.671322186477482e-05,4.1992661863332614e-05,3.291885877843015e-05,3.360909613547847e-05,0.00024639186449348927,0.0023738949093967676,0.996896505355835,8.7422551587224e-05,0.0001906548859551549,1,2
